RUNID	SAMPLEID	EXPERIMENTID	LANEID	BARCODEID	LIBPREP	SEQ_VENDOR	SEQ_PLATFORM	ILMN_R1_PATH	ILMN_R2_PATH	PACBIO_R1_PATH	PACBIO_R2_PATH	ONT_R1_PATH	ONT_R2_PATH	UG_R1_PATH	UG_R2_PATH	SUBSAMPLE_PCT	ILMN_TRIM_READ_LENGTH	SAMPLEUSE	BWA_KMER	DEEP_MODEL	ULTIMA_CRAM	ULTIMA_CRAM_ALIGNER	ULTIMA_CRAM_SNV_CALLER	ONT_CRAM	ONT_CRAM_ALIGNER	ONT_CRAM_SNV_CALLER	PB_BAM	PB_BAM_ALIGNER	PB_BAM_SNV_CALLER	ROCHE_BAM	ROCHE_BAM_ALIGNER	ROCHE_BAM_SNV_CALLER	ROCHE_DOWNSAMPLE_RATIO	LONGREADTRIM_READ_LENGTH	LONGREADTRIM_MODE	ULTIMA_SUBSAMPLE_PCT	ONT_SUBSAMPLE_PCT	ONT_BAM	ONT_BAM_ALIGNER	ONT_BAM_SNV_CALLER
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0029	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_35.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0030	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_36.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0031	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_37.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0032	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_38.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0033	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_39.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0034	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_4.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0035	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_40.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0036	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_41.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0037	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_42.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0038	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_43.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0039	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_44.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0040	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_45.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0041	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_46.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0042	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_47.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0043	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_48.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0044	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_49.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0045	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_5.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0046	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_50.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0047	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_51.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0048	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_52.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0049	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_53.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0050	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_54.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0051	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_55.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0052	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_56.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0053	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_57.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0054	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_58.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0055	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_59.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0056	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_6.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0057	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_60.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0058	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_61.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0059	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_62.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0060	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_63.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0061	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_64.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0062	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_65.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0063	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_66.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0064	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_67.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0065	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_68.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0066	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_69.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0067	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_7.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0068	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_70.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0069	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_71.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0070	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_72.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0071	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_8.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA05164	DMPK	chip4	barcode21-chip4-0072	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_9.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0000	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_0.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0001	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_1.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0002	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_10.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0003	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_11.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0004	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_12.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0005	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_13.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0006	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_14.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0007	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_15.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0008	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_16.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0009	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_17.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0010	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_18.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0011	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_19.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0012	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_2.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0013	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_20.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0014	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_21.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0015	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_22.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0016	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_23.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0017	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_24.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0018	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_25.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0019	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_26.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0020	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_27.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0021	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_28.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0022	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_29.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0023	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_3.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0024	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_30.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0025	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_31.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0026	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_32.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0027	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_33.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0028	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_34.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0029	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_35.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0030	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_36.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0031	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_37.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0032	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_38.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0033	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_39.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0034	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_4.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0035	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_40.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0036	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_41.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0037	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_42.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0038	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_43.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0039	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_44.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0040	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_45.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0041	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_46.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0042	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_47.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0043	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_48.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0044	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_49.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0045	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_5.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA09677	SMN	chip4	barcode19-chip4-0046	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_50.fastq.gz	na			na		sample	19	ONT_R104																				
